year,pwsid,pwsname,eparegion,pwstype,populationservedcount,iswholesaler,primarysourcedummy,ownertypedummy,size_dummy,source_gw_sw,source_purchased,owner_dummy,married,single,divorced_widowed_separated,less_than_hs,hs_more,college_more,average_household_size,median_household_income,per_capita_income,median_year_structure_built,owner_occupied_housing_units,total_pop,median_age,population_over_15,population_over_18,population_over_25,pop_density,unemployment,housing_density
2014,FL3354104,CLERBROOK RV RESORTS (2 WPS),Region 4,Community water system,3142,N,0,4,0,0,0,1,0.541350987476936,0.24796080330338,0.210688209219684,0.131265197291484,0.868734802708516,0.534809696292227,2.7,43019.2513814247,22434.9372526043,1992.5,0.72469089450515,312968,46.8,0.83644215997326,0.80246233432648,0.730845841108043,333.519,0.122446331746359,155.367847363949
2015,FL3354104,CLERBROOK RV RESORTS (2 WPS),Region 4,Community water system,3142,N,0,4,0,0,0,1,0.532703615622291,0.256065526107545,0.211230858270164,0.131264999129358,0.868735000870642,0.53603096085656,2.77,41769.3941354481,21586.6010351142,1992.75,0.7145808142498,316947,47.1,0.83840967450302,0.805039359002589,0.732270859953924,337.75925,0.129285666168756,155.543286975503
2013,FL3354779,CLERMONT EAST WATER SYSTEM (2 WPS),Region 4,Community water system,33162,N,0,2,1,0,0,0,0.549998359331581,0.239856080499215,0.210145560169205,0.131265395453611,0.868734604546389,0.533588431727894,2.63,44269.1086274013,23283.2734700944,1992.25,0.734800974760501,308989,46.5,0.8344746454435,0.799885309650372,0.729420822262162,329.27875,0.115606997323962,155.192407752396
2014,FL3354779,CLERMONT EAST WATER SYSTEM (2 WPS),Region 4,Community water system,33162,N,0,2,1,0,0,0,0.541350987476936,0.24796080330338,0.210688209219684,0.131265197291484,0.868734802708516,0.534809696292227,2.7,43019.2513814247,22434.9372526043,1992.5,0.72469089450515,312968,46.8,0.83644215997326,0.80246233432648,0.730845841108043,333.519,0.122446331746359,155.367847363949
2015,FL3354779,CLERMONT EAST WATER SYSTEM (2 WPS),Region 4,Community water system,33162,N,0,2,1,0,0,0,0.532703615622291,0.256065526107545,0.211230858270164,0.131264999129358,0.868735000870642,0.53603096085656,2.77,41769.3941354481,21586.6010351142,1992.75,0.7145808142498,316947,47.1,0.83840967450302,0.805039359002589,0.732270859953924,337.75925,0.129285666168756,155.543286975503
2013,FL3354883,LAKE UTILITY SERVICES INC NORTH (8 WPS),Region 4,Community water system,21518,N,0,5,1,0,0,1,0.549998359331581,0.239856080499215,0.210145560169205,0.131265395453611,0.868734604546389,0.533588431727894,2.63,44269.1086274013,23283.2734700944,1992.25,0.734800974760501,308989,46.5,0.8344746454435,0.799885309650372,0.729420822262162,329.27875,0.115606997323962,155.192407752396
2014,FL3354883,LAKE UTILITY SERVICES INC NORTH (8 WPS),Region 4,Community water system,21518,N,0,5,1,0,0,1,0.541350987476936,0.24796080330338,0.210688209219684,0.131265197291484,0.868734802708516,0.534809696292227,2.7,43019.2513814247,22434.9372526043,1992.5,0.72469089450515,312968,46.8,0.83644215997326,0.80246233432648,0.730845841108043,333.519,0.122446331746359,155.367847363949
2015,FL3354883,LAKE UTILITY SERVICES INC NORTH (8 WPS),Region 4,Community water system,21518,N,0,5,1,0,0,1,0.532703615622291,0.256065526107545,0.211230858270164,0.131264999129358,0.868735000870642,0.53603096085656,2.77,41769.3941354481,21586.6010351142,1992.75,0.7145808142498,316947,47.1,0.83840967450302,0.805039359002589,0.732270859953924,337.75925,0.129285666168756,155.543286975503
2014,FL3354881,LAKE UTILITY SERVICES INC SOUTH,Region 4,Community water system,10266,N,0,4,1,0,0,1,0.541350987476936,0.24796080330338,0.210688209219684,0.131265197291484,0.868734802708516,0.534809696292227,2.7,43019.2513814247,22434.9372526043,1992.5,0.72469089450515,312968,46.8,0.83644215997326,0.80246233432648,0.730845841108043,333.519,0.122446331746359,155.367847363949
2015,FL3354881,LAKE UTILITY SERVICES INC SOUTH,Region 4,Community water system,10266,N,0,4,1,0,0,1,0.532703615622291,0.256065526107545,0.211230858270164,0.131264999129358,0.868735000870642,0.53603096085656,2.77,41769.3941354481,21586.6010351142,1992.75,0.7145808142498,316947,47.1,0.83840967450302,0.805039359002589,0.732270859953924,337.75925,0.129285666168756,155.543286975503
2013,FL3420922,"OCALA, CITY OF (2 WTPS)",Region 4,Community water system,50924,N,0,2,1,0,0,0,0.495752106168251,0.242708232636079,0.261539661195669,0.14484591247042,0.85515408752958,0.49263699980169,2.5,38270.4513860032,21139.6752295872,1990,0.757002470643126,336507.5,48.05,0.845204519012043,0.811708317053992,0.738502883497501,212.3684,0.133974239133367,103.229238278661
2013,FL3420533,HI-CLIFF ESTATES/SLEEPY HOLLOW,Region 4,Community water system,1016,N,0,5,0,0,0,1,0.495752106168251,0.242708232636079,0.261539661195669,0.14484591247042,0.85515408752958,0.49263699980169,2.5,38270.4513860032,21139.6752295872,1990,0.757002470643126,336507.5,48.05,0.845204519012043,0.811708317053992,0.738502883497501,212.3684,0.133974239133367,103.229238278661
2014,FL3420533,HI-CLIFF ESTATES/SLEEPY HOLLOW,Region 4,Community water system,1016,N,0,5,0,0,0,1,0.483579165791455,0.248334043372271,0.268086790836274,0.142715589603819,0.857284410396181,0.497468330931001,2.55,37155.2083148897,20501.5313526591,1990,0.75502734677834,338244,48.3,0.84648289149407,0.813519719500684,0.739800334027392,213.4643,0.138850958987584,103.128578530392
2015,FL3420533,HI-CLIFF ESTATES/SLEEPY HOLLOW,Region 4,Community water system,1016,N,0,5,0,0,0,1,0.471406225414659,0.253959854108463,0.274633920476878,0.140585266737217,0.859414733262782,0.502299662060312,2.6,36039.9652437762,19863.3874757311,1990,0.753052222913553,339980.5,48.55,0.847761263976098,0.815331121947377,0.741097784557283,214.5602,0.143727678841801,103.027918782122
2014,FL3420922,"OCALA, CITY OF (2 WTPS)",Region 4,Community water system,50924,N,0,2,1,0,0,0,0.483579165791455,0.248334043372271,0.268086790836274,0.142715589603819,0.857284410396181,0.497468330931001,2.55,37155.2083148897,20501.5313526591,1990,0.75502734677834,338244,48.3,0.84648289149407,0.813519719500684,0.739800334027392,213.4643,0.138850958987584,103.128578530392
2015,FL3420922,"OCALA, CITY OF (2 WTPS)",Region 4,Community water system,50924,N,0,2,1,0,0,0,0.471406225414659,0.253959854108463,0.274633920476878,0.140585266737217,0.859414733262782,0.502299662060312,2.6,36039.9652437762,19863.3874757311,1990,0.753052222913553,339980.5,48.55,0.847761263976098,0.815331121947377,0.741097784557283,214.5602,0.143727678841801,103.027918782122
2013,FL3480409,UNIVERSITY OF CENTRAL FLORIDA,Region 4,Community water system,57500,N,0,6,1,0,0,0,0.422975700619734,0.389846092118863,0.187178207261403,0.125413317998527,0.874586682001473,0.61129312579423,2.82,45891.125772376,24425.5511607616,1989.25,0.551226546897164,1227383.5,34.45,0.810416259403818,0.771902940443939,0.654477104645562,1358.5825,0.10728672031754,553.479590540847
2013,FL3421197,SILVER SPRINGS SHORES (5 WPS),Region 4,Community water system,19569,N,0,5,1,0,0,1,0.495752106168251,0.242708232636079,0.261539661195669,0.14484591247042,0.85515408752958,0.49263699980169,2.5,38270.4513860032,21139.6752295872,1990,0.757002470643126,336507.5,48.05,0.845204519012043,0.811708317053992,0.738502883497501,212.3684,0.133974239133367,103.229238278661
2014,FL3421197,SILVER SPRINGS SHORES (5 WPS),Region 4,Community water system,19569,N,0,5,1,0,0,1,0.483579165791455,0.248334043372271,0.268086790836274,0.142715589603819,0.857284410396181,0.497468330931001,2.55,37155.2083148897,20501.5313526591,1990,0.75502734677834,338244,48.3,0.84648289149407,0.813519719500684,0.739800334027392,213.4643,0.138850958987584,103.128578530392
2015,FL3421197,SILVER SPRINGS SHORES (5 WPS),Region 4,Community water system,19569,N,0,5,1,0,0,1,0.471406225414659,0.253959854108463,0.274633920476878,0.140585266737217,0.859414733262782,0.502299662060312,2.6,36039.9652437762,19863.3874757311,1990,0.753052222913553,339980.5,48.55,0.847761263976098,0.815331121947377,0.741097784557283,214.5602,0.143727678841801,103.027918782122
2013,FL3421560,OCALA OAKS SUBDIVISION (2 WPS),Region 4,Community water system,2202,N,0,5,0,0,0,1,0.495752106168251,0.242708232636079,0.261539661195669,0.14484591247042,0.85515408752958,0.49263699980169,2.5,38270.4513860032,21139.6752295872,1990,0.757002470643126,336507.5,48.05,0.845204519012043,0.811708317053992,0.738502883497501,212.3684,0.133974239133367,103.229238278661
2014,FL3421560,OCALA OAKS SUBDIVISION (2 WPS),Region 4,Community water system,2202,N,0,5,0,0,0,1,0.483579165791455,0.248334043372271,0.268086790836274,0.142715589603819,0.857284410396181,0.497468330931001,2.55,37155.2083148897,20501.5313526591,1990,0.75502734677834,338244,48.3,0.84648289149407,0.813519719500684,0.739800334027392,213.4643,0.138850958987584,103.128578530392
2015,FL3421560,OCALA OAKS SUBDIVISION (2 WPS),Region 4,Community water system,2202,N,0,5,0,0,0,1,0.471406225414659,0.253959854108463,0.274633920476878,0.140585266737217,0.859414733262782,0.502299662060312,2.6,36039.9652437762,19863.3874757311,1990,0.753052222913553,339980.5,48.55,0.847761263976098,0.815331121947377,0.741097784557283,214.5602,0.143727678841801,103.027918782122
2013,FL3424689,SILVER SPRINGS WOODS/VILLAGE,Region 4,Community water system,1141,N,0,4,0,0,0,1,0.495752106168251,0.242708232636079,0.261539661195669,0.14484591247042,0.85515408752958,0.49263699980169,2.5,38270.4513860032,21139.6752295872,1990,0.757002470643126,336507.5,48.05,0.845204519012043,0.811708317053992,0.738502883497501,212.3684,0.133974239133367,103.229238278661
2014,FL3424689,SILVER SPRINGS WOODS/VILLAGE,Region 4,Community water system,1141,N,0,4,0,0,0,1,0.483579165791455,0.248334043372271,0.268086790836274,0.142715589603819,0.857284410396181,0.497468330931001,2.55,37155.2083148897,20501.5313526591,1990,0.75502734677834,338244,48.3,0.84648289149407,0.813519719500684,0.739800334027392,213.4643,0.138850958987584,103.128578530392
2015,FL3424689,SILVER SPRINGS WOODS/VILLAGE,Region 4,Community water system,1141,N,0,4,0,0,0,1,0.471406225414659,0.253959854108463,0.274633920476878,0.140585266737217,0.859414733262782,0.502299662060312,2.6,36039.9652437762,19863.3874757311,1990,0.753052222913553,339980.5,48.55,0.847761263976098,0.815331121947377,0.741097784557283,214.5602,0.143727678841801,103.027918782122
2013,FL3480200,"APOPKA, CITY OF (5 WTPS)",Region 4,Community water system,59931,N,0,2,1,0,0,0,0.422975700619734,0.389846092118863,0.187178207261403,0.125413317998527,0.874586682001473,0.61129312579423,2.82,45891.125772376,24425.5511607616,1989.25,0.551226546897164,1227383.5,34.45,0.810416259403818,0.771902940443939,0.654477104645562,1358.5825,0.10728672031754,553.479590540847
2014,FL3480200,"APOPKA, CITY OF (5 WTPS)",Region 4,Community water system,59931,N,0,2,1,0,0,0,0.415805293045439,0.395867411054137,0.188327295900423,0.124279852420172,0.875720147579828,0.614525049784689,2.88,44169.8037041195,23769.3661935156,1989.5,0.542205318133282,1254526,34.7,0.812062446797098,0.774450393115006,0.660628581354735,1388.626,0.110469499524392,557.977453797785
2015,FL3480200,"APOPKA, CITY OF (5 WTPS)",Region 4,Community water system,59931,N,0,2,1,0,0,0,0.408634885471144,0.401888729989412,0.189476384539444,0.123146386841817,0.876853613158184,0.617756973775147,2.94,42448.4816358629,23113.1812262696,1989.75,0.5331840893694,1281668.5,34.95,0.813708634190379,0.776997845786072,0.666780058063907,1418.6695,0.113652278731244,562.475317054723
2013,FL3480203,"MAITLAND, CITY OF (3 WPS)",Region 4,Community water system,13268,N,0,2,1,0,0,0,0.422975700619734,0.389846092118863,0.187178207261403,0.125413317998527,0.874586682001473,0.61129312579423,2.82,45891.125772376,24425.5511607616,1989.25,0.551226546897164,1227383.5,34.45,0.810416259403818,0.771902940443939,0.654477104645562,1358.5825,0.10728672031754,553.479590540847
2014,FL3480203,"MAITLAND, CITY OF (3 WPS)",Region 4,Community water system,13268,N,0,2,1,0,0,0,0.415805293045439,0.395867411054137,0.188327295900423,0.124279852420172,0.875720147579828,0.614525049784689,2.88,44169.8037041195,23769.3661935156,1989.5,0.542205318133282,1254526,34.7,0.812062446797098,0.774450393115006,0.660628581354735,1388.626,0.110469499524392,557.977453797785
2015,FL3480203,"MAITLAND, CITY OF (3 WPS)",Region 4,Community water system,13268,N,0,2,1,0,0,0,0.408634885471144,0.401888729989412,0.189476384539444,0.123146386841817,0.876853613158184,0.617756973775147,2.94,42448.4816358629,23113.1812262696,1989.75,0.5331840893694,1281668.5,34.95,0.813708634190379,0.776997845786072,0.666780058063907,1418.6695,0.113652278731244,562.475317054723
2013,FL3480204,"OCOEE, CITY OF (2 WPS)",Region 4,Community water system,39239,N,0,2,1,0,0,0,0.422975700619734,0.389846092118863,0.187178207261403,0.125413317998527,0.874586682001473,0.61129312579423,2.82,45891.125772376,24425.5511607616,1989.25,0.551226546897164,1227383.5,34.45,0.810416259403818,0.771902940443939,0.654477104645562,1358.5825,0.10728672031754,553.479590540847
2014,FL3480204,"OCOEE, CITY OF (2 WPS)",Region 4,Community water system,39239,N,0,2,1,0,0,0,0.415805293045439,0.395867411054137,0.188327295900423,0.124279852420172,0.875720147579828,0.614525049784689,2.88,44169.8037041195,23769.3661935156,1989.5,0.542205318133282,1254526,34.7,0.812062446797098,0.774450393115006,0.660628581354735,1388.626,0.110469499524392,557.977453797785
2015,FL3480204,"OCOEE, CITY OF (2 WPS)",Region 4,Community water system,39239,N,0,2,1,0,0,0,0.408634885471144,0.401888729989412,0.189476384539444,0.123146386841817,0.876853613158184,0.617756973775147,2.94,42448.4816358629,23113.1812262696,1989.75,0.5331840893694,1281668.5,34.95,0.813708634190379,0.776997845786072,0.666780058063907,1418.6695,0.113652278731244,562.475317054723
2014,FL3480409,UNIVERSITY OF CENTRAL FLORIDA,Region 4,Community water system,57500,N,0,6,1,0,0,0,0.415805293045439,0.395867411054137,0.188327295900423,0.124279852420172,0.875720147579828,0.614525049784689,2.88,44169.8037041195,23769.3661935156,1989.5,0.542205318133282,1254526,34.7,0.812062446797098,0.774450393115006,0.660628581354735,1388.626,0.110469499524392,557.977453797785
2015,FL3480409,UNIVERSITY OF CENTRAL FLORIDA,Region 4,Community water system,57500,N,0,6,1,0,0,0,0.408634885471144,0.401888729989412,0.189476384539444,0.123146386841817,0.876853613158184,0.617756973775147,2.94,42448.4816358629,23113.1812262696,1989.75,0.5331840893694,1281668.5,34.95,0.813708634190379,0.776997845786072,0.666780058063907,1418.6695,0.113652278731244,562.475317054723
2013,FL3481481,WINTER GARDEN WATER DEPT (3 WPS),Region 4,Community water system,69738,N,0,2,1,0,0,0,0.422975700619734,0.389846092118863,0.187178207261403,0.125413317998527,0.874586682001473,0.61129312579423,2.82,45891.125772376,24425.5511607616,1989.25,0.551226546897164,1227383.5,34.45,0.810416259403818,0.771902940443939,0.654477104645562,1358.5825,0.10728672031754,553.479590540847
2013,FL3480962,ORLANDO UTILITIES COMMISSION (7 WPS),Region 4,Community water system,428761,N,0,2,1,0,0,0,0.422975700619734,0.389846092118863,0.187178207261403,0.125413317998527,0.874586682001473,0.61129312579423,2.82,45891.125772376,24425.5511607616,1989.25,0.551226546897164,1227383.5,34.45,0.810416259403818,0.771902940443939,0.654477104645562,1358.5825,0.10728672031754,553.479590540847
2014,FL3480962,ORLANDO UTILITIES COMMISSION (7 WPS),Region 4,Community water system,428761,N,0,2,1,0,0,0,0.415805293045439,0.395867411054137,0.188327295900423,0.124279852420172,0.875720147579828,0.614525049784689,2.88,44169.8037041195,23769.3661935156,1989.5,0.542205318133282,1254526,34.7,0.812062446797098,0.774450393115006,0.660628581354735,1388.626,0.110469499524392,557.977453797785
2015,FL3480962,ORLANDO UTILITIES COMMISSION (7 WPS),Region 4,Community water system,428761,N,0,2,1,0,0,0,0.408634885471144,0.401888729989412,0.189476384539444,0.123146386841817,0.876853613158184,0.617756973775147,2.94,42448.4816358629,23113.1812262696,1989.75,0.5331840893694,1281668.5,34.95,0.813708634190379,0.776997845786072,0.666780058063907,1418.6695,0.113652278731244,562.475317054723
2014,FL3481481,WINTER GARDEN WATER DEPT (3 WPS),Region 4,Community water system,69738,N,0,2,1,0,0,0,0.415805293045439,0.395867411054137,0.188327295900423,0.124279852420172,0.875720147579828,0.614525049784689,2.88,44169.8037041195,23769.3661935156,1989.5,0.542205318133282,1254526,34.7,0.812062446797098,0.774450393115006,0.660628581354735,1388.626,0.110469499524392,557.977453797785
2015,FL3481481,WINTER GARDEN WATER DEPT (3 WPS),Region 4,Community water system,69738,N,0,2,1,0,0,0,0.408634885471144,0.401888729989412,0.189476384539444,0.123146386841817,0.876853613158184,0.617756973775147,2.94,42448.4816358629,23113.1812262696,1989.75,0.5331840893694,1281668.5,34.95,0.813708634190379,0.776997845786072,0.666780058063907,1418.6695,0.113652278731244,562.475317054723
2013,FL3481546,OCUD/WESTERN REGIONAL WTR SYS (4 WPS),Region 4,Community water system,157609,N,0,2,1,0,0,0,0.422975700619734,0.389846092118863,0.187178207261403,0.125413317998527,0.874586682001473,0.61129312579423,2.82,45891.125772376,24425.5511607616,1989.25,0.551226546897164,1227383.5,34.45,0.810416259403818,0.771902940443939,0.654477104645562,1358.5825,0.10728672031754,553.479590540847
2013,FL3481482,"WINTER PARK, CITY OF (3 WPS)",Region 4,Community water system,82984,N,0,2,1,0,0,0,0.422975700619734,0.389846092118863,0.187178207261403,0.125413317998527,0.874586682001473,0.61129312579423,2.82,45891.125772376,24425.5511607616,1989.25,0.551226546897164,1227383.5,34.45,0.810416259403818,0.771902940443939,0.654477104645562,1358.5825,0.10728672031754,553.479590540847
2014,FL3481482,"WINTER PARK, CITY OF (3 WPS)",Region 4,Community water system,82984,N,0,2,1,0,0,0,0.415805293045439,0.395867411054137,0.188327295900423,0.124279852420172,0.875720147579828,0.614525049784689,2.88,44169.8037041195,23769.3661935156,1989.5,0.542205318133282,1254526,34.7,0.812062446797098,0.774450393115006,0.660628581354735,1388.626,0.110469499524392,557.977453797785
2015,FL3481482,"WINTER PARK, CITY OF (3 WPS)",Region 4,Community water system,82984,N,0,2,1,0,0,0,0.408634885471144,0.401888729989412,0.189476384539444,0.123146386841817,0.876853613158184,0.617756973775147,2.94,42448.4816358629,23113.1812262696,1989.75,0.5331840893694,1281668.5,34.95,0.813708634190379,0.776997845786072,0.666780058063907,1418.6695,0.113652278731244,562.475317054723
