pwsid,pwsname,size,facilitywatertype,collectiondate,sampleid,contaminant,mrl,methodid,analyticalresultssign,analyticalresultvalue,sampleeventcode,monitoringrequirement,region,state
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811053,molybdenum,1.0,EPA 200.8,=,2.50,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811053,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811055,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811151,molybdenum,1.0,EPA 200.8,=,2.50,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811057,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811151,strontium,0.3,EPA 200.8,=,150,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811088,strontium,0.3,EPA 200.8,=,120,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811116,strontium,0.3,EPA 200.8,=,99,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811090,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811088,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811118,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811001,molybdenum,1.0,EPA 200.8,=,3.10,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811116,molybdenum,1.0,EPA 200.8,=,2,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811151,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811088,molybdenum,1.0,EPA 200.8,=,2.50,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811001,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811133,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811135,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914626,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914589,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914589,molybdenum,1.0,EPA 200.8,=,2.90,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914591,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811079,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811080,strontium,0.3,EPA 200.8,=,120,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811080,molybdenum,1.0,EPA 200.8,=,3,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811080,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811082,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811084,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811123,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811123,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811125,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811127,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811121,molybdenum,1.0,EPA 200.8,=,2,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914591,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914593,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914589,strontium,0.3,EPA 200.8,=,120,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914588,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914595,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811045,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811045,molybdenum,1.0,EPA 200.8,=,2.20,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914627,strontium,0.3,EPA 200.8,=,130,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811045,strontium,0.3,EPA 200.8,=,120,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811047,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811047,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811049,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811051,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811086,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811082,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914739,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914740,molybdenum,1.0,EPA 200.8,=,2.10,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914742,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914746,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914740,strontium,0.3,EPA 200.8,=,120,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914742,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914744,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914740,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914552,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914546,molybdenum,1.0,EPA 200.8,=,2.50,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914545,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811019,molybdenum,1.0,EPA 200.8,=,3.10,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914546,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914548,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914548,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914550,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914546,strontium,0.3,EPA 200.8,=,130,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811025,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811044,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914627,molybdenum,1.0,EPA 200.8,=,3.10,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914627,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811018,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811023,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811021,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811021,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811019,strontium,0.3,EPA 200.8,=,140,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811019,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914657,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914651,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914651,molybdenum,1.0,EPA 200.8,=,2,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914653,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914655,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811121,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811165,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811121,strontium,0.3,EPA 200.8,=,99,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811161,strontium,0.3,EPA 200.8,=,130,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811120,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811163,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811163,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811160,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811161,molybdenum,1.0,EPA 200.8,=,2.40,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811167,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914653,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914651,strontium,0.3,EPA 200.8,=,97,SE2,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,4/17/2013,2811161,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1460182,City of Crestview Water Department,L,GW,10/16/2013,2914650,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030411AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030411AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030414AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030414AM,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030414AM,strontium,0.3,EPA 200.8,=,240,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030414AM,molybdenum,1.0,EPA 200.8,=,2,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030414AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030411AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030411AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030414AM,vanadium,0.2,EPA 200.8,=,1.90,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030411AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030411AM,strontium,0.3,EPA 200.8,=,230,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030411AM,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100563AM,strontium,0.3,EPA 200.8,=,260,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100563AM,molybdenum,1.0,EPA 200.8,=,1.10,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100563AM,vanadium,0.2,EPA 200.8,=,2,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100563AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100563AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100563AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030414AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100563AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030414AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080212AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160736AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080212AM,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080212AM,strontium,0.3,EPA 200.8,=,1400,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080212AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150090AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160736AM,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160736AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160736AM,molybdenum,1.0,EPA 200.8,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160736AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160736AM,strontium,0.3,EPA 200.8,=,1300,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160736AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150090AM,molybdenum,1.0,EPA 200.8,=,4.60,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080212AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150090AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100563AM,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150090AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150090AM,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150090AM,strontium,0.3,EPA 200.8,=,240,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150090AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080212AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080212AM,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150039AM,strontium,0.3,EPA 200.8,=,420,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080212AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/2/2014,201404030411AM,molybdenum,1.0,EPA 200.8,=,5.10,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150090AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100704AM,molybdenum,1.0,EPA 200.8,=,16,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080185AM,strontium,0.3,EPA 200.8,=,500,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080193AM,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100682AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100680AM,molybdenum,1.0,EPA 200.8,=,1,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100636AM,strontium,0.3,EPA 200.8,=,260,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100636AM,molybdenum,1.0,EPA 200.8,=,5.10,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100676AM,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150039AM,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100678AM,strontium,0.3,EPA 200.8,=,120,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100676AM,vanadium,0.2,EPA 200.8,=,3.50,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100676AM,molybdenum,1.0,EPA 200.8,=,25,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100680AM,strontium,0.3,EPA 200.8,=,110,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100704AM,vanadium,0.2,EPA 200.8,=,2.50,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100636AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100704AM,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100636AM,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080185AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100676AM,strontium,0.3,EPA 200.8,=,100,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080193AM,strontium,0.3,EPA 200.8,=,1200,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160612AM,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/14/2014,201404150258AM,strontium,0.3,EPA 200.8,=,190,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160612AM,strontium,0.3,EPA 200.8,=,510,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/14/2014,201404150258AM,molybdenum,1.0,EPA 200.8,=,1.60,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/14/2014,201404150270AM,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160612AM,molybdenum,1.0,EPA 200.8,=,5.30,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160736AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/14/2014,201404150270AM,strontium,0.3,EPA 200.8,=,490,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080185AM,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080193AM,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080193AM,vanadium,0.2,EPA 200.8,=,0.35,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/14/2014,201404150270AM,molybdenum,1.0,EPA 200.8,=,5.10,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/14/2014,201404150270AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/14/2014,201404150258AM,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/14/2014,201404150258AM,vanadium,0.2,EPA 200.8,=,1.10,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/15/2014,201404160612AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/7/2013,201310080185AM,molybdenum,1.0,EPA 200.8,=,5.50,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100530AM,strontium,0.3,EPA 200.8,=,110,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100543AM,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100528AM,molybdenum,1.0,EPA 200.8,=,1.20,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150039AM,molybdenum,1.0,EPA 200.8,=,1.30,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100530AM,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100530AM,molybdenum,1.0,EPA 200.8,=,1,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100530AM,vanadium,0.2,EPA 200.8,=,3.90,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100515AM,vanadium,0.2,EPA 200.8,=,3.40,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100515AM,strontium,0.3,EPA 200.8,=,100,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150092AM,vanadium,0.2,EPA 200.8,=,2.80,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150092AM,molybdenum,1.0,EPA 200.8,=,14,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150092AM,strontium,0.3,EPA 200.8,=,180,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150092AM,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150083AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150039AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150083AM,strontium,0.3,EPA 200.8,=,510,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150083AM,chlorate,20.0,EPA 300.1,<,,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/14/2013,201310150083AM,molybdenum,1.0,EPA 200.8,=,5.20,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100678AM,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,10/9/2013,201310100515AM,molybdenum,1.0,EPA 200.8,=,27,SE1,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100682AM,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL1200797,Gadsden County Regional Water System,L,GW,4/9/2014,201404100682AM,strontium,0.3,EPA 200.8,=,460,SE2,AM,4,FL
